Dataset,n_features,CV_RMSE,CV_R2,Test_RMSE,Test_R2
1,20,27.47532836943177,0.7552397392688158,31.27020476798641,0.6731904866691978
1,19,27.390427037182917,0.7577406826114419,30.60532696014149,0.686940211960271
1,18,27.730115001215996,0.7504617225916187,32.05837489439742,0.6565083007241932
1,17,27.08117939340308,0.7628888000157803,32.41863974890776,0.6487447560285977
1,16,26.330149093883982,0.7720015643996626,32.38256898962488,0.6495259729307955
1,15,26.84058366184687,0.7632892666911065,32.289105399145164,0.6515461517153347
1,14,27.083514230123352,0.7591070685328198,31.79147587927264,0.6622039088075993
1,13,26.831336272891825,0.7637394073880203,33.054182356331424,0.6348375793429977
1,12,26.672646700498966,0.7654558457471922,31.802565006471138,0.6619682156217523
1,11,27.078268425474896,0.7601251248872212,30.72976656064355,0.6843892682239715
1,10,28.187931273578293,0.7402989894047713,32.66928510746675,0.6432922854325838
1,9,30.306000464576396,0.7026154992713142,32.38209137546645,0.6495363112163777
1,8,31.142129160651518,0.6894316165111453,27.975537101803123,0.7384286905578695
1,7,32.08584259332671,0.672017958664658,28.629537857414217,0.7260559228359125
1,6,33.00467564298465,0.6425197180179916,35.45693044711386,0.5798198702785391
1,5,33.67788914160271,0.6354829555046948,38.74477099017895,0.4982822841709078
2,20,26.284678232522804,0.7776119486529464,39.48917007999681,0.3379012608501727
2,19,26.117133811830833,0.779424838432311,40.738903952649956,0.295330574182359
2,18,26.445066721160476,0.7717572381994573,40.30032321540287,0.31042135084483724
2,17,27.015339687181104,0.7629499381372792,41.17416640096029,0.2801924817282184
2,16,26.42191843033488,0.7736392947856913,41.40456002266444,0.2721144532442942
2,15,26.37662612351979,0.7773465773744773,41.249260559345764,0.2775644925679125
2,14,27.422118061393387,0.7598933872979193,47.488926778942165,0.042472054814123306
2,13,27.471674894467515,0.7584646805879729,47.693164155727345,0.03421819264008574
2,12,26.5201512879068,0.7751245366133561,45.96729661473523,0.10285080009195091
2,11,27.05031894814174,0.7653332131553097,52.728931336314325,-0.1804964538855094
2,10,27.490803121943106,0.7529068907502596,54.66797629518002,-0.2689156176340226
2,9,30.06446229817451,0.708820710498684,54.363098122300435,-0.25480183668965384
2,8,30.069340617773644,0.7123207495219578,53.29989455391645,-0.20620034253961594
2,7,29.18928947131992,0.7284830373177732,48.459285291621214,0.0029412319770731887
2,6,32.98608214822324,0.6569872700495154,51.700461266356406,-0.13489474084288178
2,5,33.24261959558092,0.6428372494264865,50.8329804772264,-0.09712950951743249
3,20,28.983092983841335,0.6928685567023031,34.295802741972444,0.5998696904124555
3,19,29.33723128214361,0.6857912339494753,33.92915982974294,0.6083792308197669
3,18,29.012712648523056,0.6949210553235556,35.26195012636338,0.5770079951933722
3,17,28.845783682184713,0.6966295931223891,34.58756710143439,0.5930326817604286
3,16,29.102930891294232,0.6934544642850524,33.107879385284654,0.6271087147784631
3,15,28.472131998662583,0.706248233018109,32.02812062920144,0.6510345619672921
3,14,29.505565850953122,0.6854067612695969,31.938213333751516,0.6529909991120558
3,13,29.485933981929442,0.6890978770094075,32.741066283503166,0.6353257125651792
3,12,29.213019172544897,0.6971501572649222,32.121877716339796,0.6489884930371513
3,11,28.67193008293948,0.7123411145850144,31.72160648998413,0.6576819089348878
3,10,28.922856893928746,0.7006323393490664,30.954478042539094,0.6740383740062392
3,9,30.961854332950047,0.6577692235419024,32.27571888520326,0.6456182460033337
3,8,30.739075702829602,0.6658879969288393,33.86035711613485,0.609965904477286
3,7,29.945520327738375,0.6886699613164877,34.28932403448115,0.6000208507395492
3,6,32.898594943827675,0.6375662435522467,33.391965830594486,0.6206819759395757
3,5,33.76013980315656,0.6106542846747646,36.97800505481865,0.5348356106734744
4,20,26.10174733292586,0.7688730253763376,30.121655262716235,0.6954743092559823
4,19,26.129986153461836,0.7664446971841703,29.753422824266128,0.7028743550288906
4,18,25.996698683767796,0.769524845388242,28.940400959466917,0.718890607220001
4,17,25.93685018635407,0.7697788426965199,28.202268172786244,0.7330472830770888
4,16,25.727625355181896,0.7719832571488713,27.760485452181598,0.7413452953032827
4,15,27.52713680040937,0.7395650481787857,29.72550257061361,0.7034317316421874
4,14,27.289681549277418,0.7453914826691898,30.233558330354736,0.693207457849703
4,13,27.632962471069682,0.7394831059560099,30.164157388662275,0.6946143219459344
4,12,28.288916361577172,0.7281891835612802,30.649205858987767,0.6847139746129931
4,11,29.147824175950625,0.710795323819721,30.73494645028206,0.6829474934673805
4,10,29.94074509133664,0.6972792521679495,27.330671084007854,0.7492927688017288
4,9,31.039087995476088,0.673047376313293,29.80682372392726,0.7018068465578042
4,8,31.978344155313795,0.65419685054392,31.55775385793284,0.6657445952531041
4,7,34.53414727920822,0.5860674182949046,38.74191789646754,0.49623440677847275
4,6,33.99239301703828,0.6092587798465982,38.85676461304032,0.49324324983615286
4,5,34.321109402098834,0.6046956712378678,37.50206301683777,0.527962406200007
5,20,28.78846595769166,0.6961478889504018,26.187530145724676,0.7609264653708214
5,19,29.113598352248452,0.6893747560179407,26.424959461079848,0.7565716914325371
5,18,29.209905747996384,0.6866733309342824,26.028433634534313,0.7638225175111357
5,17,28.790138086725154,0.6936884095185843,26.299756067493416,0.7588729889429406
5,16,29.17857584358983,0.6849889009679947,26.24250355199987,0.759921675596783
5,15,29.360998111914522,0.6846294316747339,27.099304772512994,0.7439889442601207
5,14,29.99502064835074,0.6739800007149761,27.52281048656599,0.7359245786181434
5,13,30.792812748991526,0.6567569564099673,27.592368707807033,0.7345880996973715
5,12,30.496094552426747,0.6629560901562128,28.78379840045986,0.7111724405753133
5,11,31.330795897887803,0.6496037080343476,28.35338891166676,0.7197456437637335
5,10,30.52486344849542,0.6556507373451377,28.809636573690817,0.7106536677613506
5,9,32.81712704797953,0.6172674027772876,30.106968786793015,0.684007709718119
5,8,32.88719912817189,0.6141575158895608,28.325231564591704,0.7203020005980911
5,7,31.266014415660077,0.6389284756315191,28.97804390283906,0.7072610207711636
