Dataset,n_features,CV_RMSE,CV_R2,Test_RMSE,Test_R2
1,20,10.147514159035984,0.4847037225897185,8.783356691736646,0.6732581163224609
1,19,10.01998947252699,0.4923535276050532,9.291153690900357,0.6343857981741474
1,18,10.075740487408925,0.5022259386638446,8.5024189338753,0.6938256753475945
1,17,9.975980189908224,0.5024508511756987,8.712343942748992,0.6785201234601509
1,16,9.861637653259596,0.5086806067214183,9.707354870781327,0.6008964584697776
1,15,10.21656999790329,0.4899965002606548,8.3604622863606,0.7039641188221175
1,14,9.742145753901195,0.4999627111259134,10.223638835252215,0.5573150404248777
1,13,9.806817407347136,0.5185730783398859,10.187107045117962,0.560473051135268
1,12,9.896260353451455,0.4879848319857107,10.690924564012056,0.5159231664253474
1,11,10.020709094652545,0.47649627239098447,10.43487371149354,0.5388330627323774
1,10,10.885740266646666,0.4138136878755301,10.45391145806321,0.537148789706007
1,9,10.805253118194763,0.3843165861726276,10.805648902304881,0.5054781634120409
1,8,10.923858824224528,0.4079800594945951,10.676462835401551,0.5172319125242859
1,7,10.952423604311344,0.3882583180686129,10.038336028242577,0.5732168862787372
1,6,10.883391153171843,0.38563289410266105,10.371577723540998,0.5444107989129041
1,5,11.149254377701677,0.39432377213227704,10.22510125013678,0.5571883858380784
2,20,9.750392035250055,0.5750298267766484,9.610534615296245,0.4189690910097389
2,19,9.708918334815179,0.5657452907101416,9.45886409123076,0.4371636832914
2,18,9.749009494583776,0.5676797280528817,9.739220679451007,0.4033047857876112
2,17,9.825483898828866,0.5716638580292456,9.63635140230361,0.415843250554188
2,16,9.700916454121117,0.5698452313369127,9.798574764536369,0.39600970148907266
2,15,9.716065203519179,0.5653552766744839,9.897900482269947,0.3837026400673209
2,14,9.791003854490118,0.5653430871812161,9.335032530232297,0.4518040623970805
2,13,9.853122243213312,0.5514555772255472,10.113153901006585,0.35660545537018695
2,12,9.860517862406034,0.5448881999557187,10.314545259851958,0.33072544612830224
2,11,9.768358907328214,0.5556273430231135,10.014949804938965,0.36904019240356567
2,10,10.176215732058983,0.5006689724844472,10.78722340357538,0.2679790885072615
2,9,10.501112156545192,0.4696144089138932,11.682714394521474,0.14139846438401438
2,8,10.816143299131785,0.4320637933007638,10.962899366327761,0.24394220290993407
2,7,11.08725542465443,0.45351789337574067,11.508933384349248,0.16675197280190468
2,6,11.047504771971326,0.43201899947305467,11.552702511090532,0.16040214227411775
2,5,11.15543147116207,0.3998887777497108,9.831632500224773,0.3919274276902496
3,20,8.929106313117963,0.5585793638034964,11.048961751097371,0.6217584900422635
3,19,8.959024217541863,0.5434053363711362,10.76107004076273,0.6412126152522915
3,18,8.64425687539897,0.5763184402794831,11.629960241684953,0.5809337282273397
3,17,8.941583153868658,0.5686979786483956,11.408389085157168,0.596749516120795
3,16,8.814168586311236,0.5739224510221344,11.679878657603899,0.577328553520015
3,15,8.843454753523122,0.5536620211683985,11.179073815382354,0.6127977289503181
3,14,9.048783615713027,0.5544090464367516,11.021466428670793,0.6236386544365675
3,13,9.100492950542593,0.543121240313406,10.506083718001893,0.6580142873659336
3,12,9.378091818458357,0.5119488519049724,11.911534406715987,0.5603959676844941
3,11,9.012282028316244,0.5429673533264457,12.690240951583192,0.5010397086102469
3,10,9.136086967303996,0.5413123139461452,10.471502954986837,0.6602618734994958
3,9,9.481059776450216,0.48886945305058516,11.777733044780154,0.5702165765305929
3,8,9.11706154124476,0.5190039170069418,12.022859824059951,0.5521404745539769
3,7,9.70252899875639,0.4601147456891493,11.812000017136857,0.567712053618964
3,6,9.898532610854401,0.42688027929599476,11.582997533109166,0.5843113410647451
3,5,10.085198170041698,0.4112800052916974,11.690744315374147,0.5765417748822217
4,20,9.157179944814246,0.5758436294814139,10.280432120603544,0.6181903614317206
4,19,9.243388942983694,0.5607403027012461,10.444206494689515,0.605928481404663
4,18,9.272474936449928,0.5757281998282222,10.500716619427044,0.6016525652134669
4,17,9.093962706363516,0.5554816533883266,10.12181559808987,0.629881332574858
4,16,9.549283675404315,0.5423938106912137,10.163902486952638,0.6267969988911338
4,15,9.349379239738731,0.5463655650437608,9.698546156265719,0.6601890088822981
4,14,9.536672566014044,0.5442088317416404,9.822130101629302,0.6514737345376447
4,13,9.298334189494422,0.5507204767865488,10.016809858895511,0.6375208690598397
4,12,9.669992215900091,0.5139692869997529,10.192087922854089,0.624724276488899
4,11,9.832606154232616,0.4954959946258783,10.124943585582402,0.6296525385527174
4,10,10.194784654093786,0.48487760750143566,9.80262421338169,0.6528566451461113
4,9,10.104705026922224,0.4833852808323841,10.245164393808905,0.6208055162429521
4,8,10.414865373948917,0.44688027215316967,11.000366998719269,0.5628419329790996
4,7,10.208623186994139,0.463938899882236,11.037253146371441,0.5599052833007634
4,6,10.36459167698851,0.44962117826044884,11.347327009635539,0.5348304380535436
4,5,10.505927210308371,0.4379370624658687,11.11720075937425,0.5535065987719132
5,20,9.66607614684344,0.48349167769047724,9.396647064718922,0.48216483033984414
5,19,9.416012464714871,0.4810993413238164,9.154680447543676,0.5084903018276041
5,18,9.330271140248986,0.5155046209884884,9.679362608490846,0.4505360144431966
5,17,9.552839574845068,0.49731862925113157,9.13127801586548,0.5110000169499378
5,16,9.537670437813244,0.47182528468839546,8.976203413784758,0.527468152630999
5,15,9.439894927346348,0.5088729101152345,9.268153139258022,0.4962302163328848
5,14,9.508751627591236,0.5122821635746971,9.64090461003574,0.4548935959491054
5,13,9.623118080810134,0.4853470964690782,9.212876668593522,0.5022213938269765
5,12,9.963391283569639,0.4871092003203482,9.374093835695016,0.4846475967305425
5,11,9.900274754795815,0.4786837457560226,9.695134470644854,0.4487439273037378
5,10,10.25935773250948,0.4642858376217184,9.481873185240705,0.4727288640093369
5,9,10.317028554645452,0.43116827954521286,9.375602601887149,0.48448169080512826
5,8,10.793158362421654,0.37836460803787303,9.5460419514228,0.46556807945618817
5,7,10.902272669536279,0.373549749783455,9.453694862890003,0.47585810624721225
5,6,10.964411575408727,0.3949205178318108,9.437827958364124,0.4776160496481474
5,5,10.899769438432433,0.41454916472923475,9.65002421766405,0.4538618446972429
6,20,9.666661525097155,0.527012250750625,8.241687264881815,0.5746657032616578
6,19,9.720392814167221,0.5360481941546953,8.010014957867256,0.5982417574518404
6,18,9.707542166914497,0.5171203519684845,7.7561743387241515,0.6233020419143083
6,17,9.657341630811457,0.5427781662481546,7.985847726810139,0.6006624113721746
6,16,9.81697360113045,0.5125569464929776,7.614458797550705,0.6369418223070976
6,15,9.71898758544191,0.5173080523788494,7.685791253602313,0.6301076826815812
6,14,9.871168398235499,0.5215745298931533,7.83701429888072,0.6154087318148738
6,13,9.787167999961266,0.5030999662791418,7.8756771840404785,0.6116047101283457
6,12,9.99779236314993,0.5104754373937413,8.020319406404084,0.5972074123145066
6,11,9.601698367550012,0.5300823519539627,8.131071916390384,0.5860062869384568
6,10,10.169820033160267,0.5011876648118543,10.220453656432602,0.345908526240956
6,9,10.266518052318684,0.48917485627826307,9.895364480261932,0.38685705965239725
6,8,10.498078700122104,0.44138820520811334,9.973222431224652,0.37717053268729905
6,7,10.474848150022519,0.46479847795779233,9.917005931115721,0.3841722039277614
6,6,10.515373558076886,0.44620748430575113,10.36610819170862,0.3271324009465154
6,5,10.461467234784537,0.4529553366482249,10.328020188266173,0.3320679274471149
7,20,9.785883565118406,0.5218132744814253,9.568868818245996,0.5639007511380533
7,19,9.846205805392731,0.5501948803328502,9.088281750491253,0.6066060271946969
7,18,9.843732570812472,0.5323382269686212,9.722778698494373,0.5497591053346923
7,17,9.76326613149261,0.5142859570636761,9.542521900680583,0.5662989557902854
7,16,9.86958271023127,0.524094063330922,10.075897698869598,0.5164608575459165
7,15,9.837677264852562,0.5370334290604791,9.68174331119506,0.553551605628172
7,14,9.731275079139454,0.5444062853330761,9.91639686641134,0.5316484779224594
7,13,9.617052419490483,0.5437876178855052,9.728375859863727,0.5492405712012496
7,12,9.710943115875335,0.5391319875768954,9.983375871140993,0.5253002729108311
7,11,9.88131625414767,0.5426470308553245,9.955878385561642,0.5279116286052112
7,10,9.59727939519814,0.5360375005387222,10.014929398735966,0.5222948523737176
7,9,9.987444711123397,0.509979692451891,9.91568926968068,0.5317153151389231
7,8,10.266155265848962,0.49710905438221376,10.613578828391109,0.46347762707914464
7,7,10.801906344080233,0.4503145289256138,11.283254003086842,0.3936367572631112
7,6,10.991351260077064,0.4308349791907916,10.831959797129306,0.4411719257007476
7,5,11.034823849300816,0.4059304374335143,10.622881146104076,0.46253674016389335
8,20,9.289635574066407,0.6331471900732917,8.079710217027552,0.2748099516527207
8,19,9.26937603745149,0.6296245746098786,8.092580602453708,0.2724977624901799
8,18,9.305787802979836,0.6275367243547174,8.339071564875335,0.2275050165244622
8,17,9.46615134700068,0.6076180302137321,8.13163102622086,0.2654597567008049
8,16,9.585554795195964,0.5999630558767588,7.944299654823335,0.2989136681746085
8,15,9.479740009934009,0.6092966917786609,8.30526565233788,0.23375558382483297
8,14,9.535063469424182,0.6007182082528064,7.7321832350674224,0.33585250255451127
8,13,9.68284941325243,0.6004145477382288,8.220942328957042,0.24923594876875776
8,12,9.916034337703682,0.5858129740093363,7.832771300015059,0.31846030034826645
8,11,10.213747290660745,0.5548398291113379,7.563840092814099,0.3644569941125019
8,10,9.913246644680445,0.5755628324133016,7.28051436965365,0.41117750553302
8,9,10.832088787717968,0.5111473503949624,7.807482241278838,0.3228540642875334
8,8,10.705000393139212,0.5047028122544484,8.426632319420989,0.21119736010818158
8,7,10.946364563645862,0.4973876841312716,8.012676368774386,0.28679320869151526
8,6,11.025847745651438,0.474408157335317,8.304379749164806,0.23391904208952308
8,5,11.149570747388925,0.45998867021530654,8.35435117236209,0.22467155150559714
9,20,10.36629761027326,0.4822213823216151,5.662724794081019,0.7708716440599972
9,19,10.532194386489085,0.4886785645375876,5.864170959677734,0.7542796226862568
9,18,10.320192936831175,0.4733974764162303,6.206790334600529,0.7247279747970081
9,17,10.423637124478612,0.5061944353912932,5.8508002156883085,0.7553988665588265
9,16,10.353900524728486,0.5131204552899664,5.49897732406611,0.7839313366501868
9,15,10.333970805312424,0.500040845768075,5.813166643540515,0.7585353980181914
9,14,10.621528705647679,0.4380103447035424,7.844231482164883,0.5603280799381727
9,13,10.934551654873012,0.43196889791257764,7.384042232133502,0.6104024012026102
9,12,10.544323440525137,0.4769616237210957,7.866700645200962,0.5578056635717681
9,11,10.657842305705291,0.48571911910993537,6.592948944223344,0.6894100828686813
9,10,10.95659011446527,0.4398304722960911,6.827978522326168,0.6668711693126149
9,9,10.896050427503392,0.43239334183312883,7.623323502618936,0.5847433200547476
9,8,11.03748648966329,0.41809569517216455,7.357351296110085,0.613213850605757
9,7,11.228587835050849,0.4170811457844761,7.784748256674776,0.5669709088325477
9,6,11.19303064062553,0.4010305004410585,8.249057798588346,0.5137757435523318
9,5,11.247737538576615,0.39349893987029466,8.00050044274395,0.5426357289309445
10,20,10.016477228695143,0.5151923864462281,7.9234706765665015,0.6660735744814281
10,19,10.107226748264386,0.515539331780794,7.922374100995304,0.6661659961580282
10,18,10.00482726316316,0.5344142131398554,7.933790062527012,0.665203208512412
10,17,9.912413695256737,0.5009768716635674,7.970577018335212,0.6620912763573941
10,16,9.99799165006169,0.5079757932869462,8.498926100400949,0.6158082943592524
10,15,9.932687385928515,0.5098488848329599,8.357207236070181,0.6285141963219831
10,14,10.23620021421346,0.518288379106244,7.91438462774531,0.6668389795177836
10,13,10.145523541944565,0.5036094080574747,8.040381737610574,0.656146685047423
10,12,10.150138333423433,0.5072162109046604,8.468662616987537,0.6185395284359134
10,11,10.112818881049913,0.4958706483373163,8.854376945071392,0.5830001565700531
10,10,10.505889455659899,0.4803691435987427,9.906404444379667,0.4780222534765214
10,9,10.3222217064529,0.49089843624361096,8.223587462185364,0.6402982836712621
10,8,10.840958637566647,0.4387191403158205,10.310638843515909,0.43455414046453855
10,7,11.297332273408369,0.40440549403057213,9.521797431403893,0.5177660806001647
10,6,10.970076926695878,0.4250781853723864,9.865988728346709,0.4822726494733235
10,5,10.771254703927672,0.442023584304296,9.904740903175854,0.47819754585147867
11,20,9.631527653190451,0.5620665827421453,9.076015704411711,0.5884746226826159
11,19,9.778313001894466,0.556890306458336,8.872276749447959,0.6067431423064777
11,18,9.86932477936529,0.5481029014436725,8.965080186562162,0.5984732337280727
11,17,9.988696630986306,0.5354749155912915,8.82179986912522,0.6112051113596306
11,16,10.08978893288817,0.5086030072455722,9.145196452552186,0.5821771156156866
11,15,10.256934187808364,0.4853771483460564,8.65872927071491,0.6254459768374672
11,14,10.008394658813966,0.5020242719082254,9.045805221033087,0.5912096750944194
11,13,10.165512645292022,0.49671282872472766,8.991273413300863,0.5961235289727052
11,12,9.92097192304718,0.5114075675511243,8.894014604684095,0.604813754113103
11,11,10.013537831543541,0.5290580519859449,9.60349035970158,0.5392510502685115
11,10,10.201281845836201,0.4970741866692733,10.01854988735687,0.49856357948232577
11,9,10.307467176617582,0.4725062406787609,10.000426424193085,0.5003761261597941
11,8,10.574315378898998,0.4705463298874788,10.504526473169802,0.4487366699773956
11,7,11.107437563853484,0.40412917642006124,11.275025787881148,0.3649012877777673
