Dataset,n_features,CV_RMSE,CV_R2,Test_RMSE,Test_R2
3,15,26.54967135,0.651368342,23.59686467,0.81993169
3,14,26.64683527,0.66434583,22.90417757,0.830348349
3,13,27.07011415,0.670045528,22.90853147,0.830283844
3,12,26.06165708,0.660374319,24.25379681,0.809765993
3,11,26.56409111,0.678442265,22.94784724,0.829700809
3,10,27.2048514,0.647740125,22.73331656,0.832870049
3,9,27.01974057,0.646263406,23.35701318,0.823573712
3,8,27.66290498,0.654245278,22.55483996,0.835483983
3,7,27.58708704,0.638823055,22.33989003,0.838604751
3,6,29.32844925,0.596386861,24.32023979,0.808722278
3,5,28.43675508,0.597152193,23.11024203,0.827281971
4,20,23.99961734,0.698737008,20.57887182,0.739861994
4,19,23.83049668,0.692203651,20.96212244,0.730082409
4,18,23.51585009,0.695823912,20.4689352,0.742633993
4,17,23.76044665,0.693719087,20.57117299,0.7400566
4,16,23.82849423,0.701114904,21.6985289,0.7107847
4,15,23.1752999,0.709056728,21.33422348,0.720414681
4,14,23.33411504,0.706286819,21.06646613,0.72738857
4,13,23.63049723,0.698486107,21.89586743,0.705500208
4,12,23.61440417,0.697649804,22.27608303,0.695183594
4,11,23.55665119,0.697703311,22.86914926,0.678737007
4,10,23.16909388,0.6948187,22.87713843,0.678512506
4,9,24.65834761,0.681175025,24.40375289,0.634174546
4,8,24.599153,0.67709392,25.61114434,0.597080163
4,7,23.90484325,0.688682373,24.63211462,0.627295981
4,6,24.17946094,0.671224366,25.44676472,0.602235673
4,5,25.36038678,0.64314506,25.73731782,0.593100409
5,20,22.97850417,0.719280329,24.59795058,0.774799977
5,19,22.96995273,0.719580726,23.56533336,0.793310813
5,18,22.81897483,0.714743085,24.92104855,0.768845047
5,17,22.92722006,0.711160339,24.28166094,0.780554155
5,16,22.80189013,0.719538259,24.59651228,0.774826312
5,15,23.00404854,0.724050477,23.58743055,0.792923007
5,14,22.96193324,0.719603994,23.65727432,0.791694857
5,13,22.41609414,0.721172734,23.39805229,0.796234809
5,12,23.49172273,0.703731606,23.87598151,0.787825568
5,11,22.91001307,0.698613355,24.66925259,0.773492511
5,10,23.55585038,0.703316421,23.82014532,0.788816786
5,9,23.79282534,0.682012889,25.08859784,0.765726395
5,8,23.79634032,0.676211672,25.83173429,0.751642253
5,7,24.31336627,0.686437373,24.05467254,0.7846378
5,6,25.0440015,0.655520977,26.02581246,0.747896327
5,5,24.30160291,0.661938628,29.97003113,0.665693386
6,20,26.79343761,0.643346529,24.12027811,0.724709731
6,19,28.56930638,0.654219913,23.60293696,0.736392155
6,18,26.58301054,0.643282363,23.93590899,0.728902141
6,17,27.77144637,0.642145062,24.2741616,0.721185911
6,16,26.38483283,0.66308701,23.94214149,0.728760944
6,15,27.26646005,0.639205476,24.0210477,0.726970151
6,14,27.72925684,0.668915297,24.63333787,0.712873838
6,13,28.17570803,0.636496024,26.39633987,0.670304013
6,12,27.64450034,0.646308824,24.97222009,0.704919476
6,11,26.62674058,0.653607112,24.71191784,0.711039061
6,10,26.6322854,0.675018275,26.20428647,0.675084137
6,9,26.25214815,0.664880691,25.13596371,0.701037085
6,8,26.03784342,0.666930989,22.48345935,0.760804775
6,7,27.44978641,0.638507695,23.3077207,0.742945123
6,6,27.36099979,0.663530253,22.3099403,0.76448257
6,5,30.94295529,0.577546602,23.71083777,0.73397648
7,20,24.11785669,0.728590019,22.95668756,0.835366607
7,19,23.2380521,0.746283604,22.63204513,0.839990016
7,18,23.72245552,0.753254468,21.6713333,0.853286275
7,17,24.35586077,0.725458064,22.15426962,0.846674512
7,16,23.51673059,0.740952088,22.07793453,0.847729293
7,15,23.40792095,0.741468706,21.96261719,0.849315818
7,14,23.38591798,0.741300328,21.8562662,0.85077162
7,13,23.4515828,0.737396493,21.22803379,0.859227111
7,12,23.83778136,0.725906063,23.02077877,0.834446067
7,11,24.01785963,0.728889373,23.68950703,0.824688047
7,10,24.61461762,0.721120298,22.2114818,0.84588158
7,9,24.73365964,0.71983859,21.62492707,0.853913937
7,8,23.89456598,0.719927662,22.33966013,0.84409767
7,7,24.50229244,0.722568772,23.62659082,0.825618021
7,6,25.30211443,0.718059492,21.99361629,0.848890152
7,5,24.74284863,0.713312834,21.27327201,0.858626481
8,20,23.98702934,0.69233052,19.06035089,0.853614306
8,19,23.64941028,0.681653866,18.75170297,0.858316824
8,18,23.91365471,0.694583123,20.26203152,0.834574359
8,17,23.79348471,0.69834455,19.12254432,0.852657442
8,16,23.70965922,0.70773611,19.35711101,0.849020517
8,15,23.40911371,0.700381272,19.46708185,0.847300167
8,14,22.8885553,0.702530107,18.68276267,0.859356701
8,13,22.86101593,0.709684561,19.84076864,0.8413815
8,12,22.87300275,0.718195976,19.83652095,0.84144941
8,11,22.49566174,0.704936491,18.82550379,0.857199389
8,10,23.47505359,0.710835717,20.39857033,0.832337355
8,9,23.76750165,0.684669189,19.40252121,0.848311315
8,8,23.83661548,0.700238974,19.33724359,0.849330278
8,7,24.38668383,0.672624416,20.59652939,0.829067382
8,6,25.17268634,0.644071448,19.91656478,0.84016727
8,5,24.64292569,0.648178864,21.56664271,0.812586039
9,20,24.35623172,0.684608931,26.20947217,0.737175729
9,19,23.98724016,0.690403542,25.84814264,0.744372483
9,18,23.99506713,0.660711001,26.10389276,0.73928893
9,17,23.90468593,0.672486214,26.6603911,0.728054453
9,16,24.29067699,0.686135096,25.50319616,0.751149716
9,15,23.73126947,0.69527322,27.51019424,0.710441557
9,14,23.54686158,0.704510097,28.24327202,0.69480393
9,13,24.29966264,0.681397386,28.80059094,0.682640344
9,12,24.33348583,0.662999922,27.17588085,0.717436424
9,11,24.48468976,0.676565994,27.34347222,0.713940586
9,10,24.36097061,0.676647846,27.43245953,0.712075638
9,9,24.38020067,0.692312023,28.19839812,0.695772972
9,8,25.4498081,0.624327837,28.98821406,0.67849196
9,7,24.08377026,0.657998215,27.98286844,0.700405815
9,6,24.15021031,0.676664742,25.54236654,0.75038471
9,5,26.05232196,0.553027117,26.91526458,0.722829998
10,20,26.39527459,0.660658556,29.1241796,0.68564618
10,19,25.33902018,0.673449655,29.23185674,0.683317443
10,18,25.38920674,0.684470664,29.59151213,0.67547687
10,17,25.77306507,0.678422562,30.07982271,0.664678126
10,16,25.72379857,0.674044028,30.17620666,0.662525758
10,15,25.45552762,0.678469834,30.050256,0.665337006
10,14,25.61304924,0.693541336,29.16138516,0.684842506
10,13,25.09472782,0.693548044,30.52612451,0.654653799
10,12,24.37108289,0.692891816,30.21563621,0.661643264
10,11,26.23091241,0.657936867,29.59435277,0.675414561
10,10,25.86386598,0.665020192,29.75820595,0.671810388
10,9,25.97765013,0.675562336,30.03485125,0.665680036
10,8,26.08960389,0.675631254,30.73918669,0.649816172
10,7,26.68282626,0.653155851,30.45424623,0.656278222
10,6,26.45823314,0.658533876,35.04392923,0.544868463
10,5,28.81964683,0.623668845,33.02073251,0.595903819
11,20,25.29905273,0.639683549,20.27951615,0.883099797
11,19,26.32602094,0.646053355,19.58932802,0.890921498
11,18,25.18132217,0.665571041,21.30354657,0.870995782
11,17,25.68149615,0.647955637,21.12945827,0.873095561
11,16,25.65185542,0.650135765,21.11205832,0.873304484
11,15,25.42609817,0.647693215,20.57548029,0.879662758
11,14,25.02172099,0.648820423,20.65755396,0.878700816
11,13,25.24182607,0.651992187,19.92128042,0.88719338
11,12,25.2155618,0.654576657,20.57632529,0.879652874
11,11,25.24374968,0.650933508,18.65554966,0.901072693
11,10,25.4106705,0.652330461,18.64208798,0.901215411
11,9,26.20923903,0.646496725,19.94265768,0.886951148
