Dataset,n_features,CV_RMSE,CV_R2,Test_RMSE,Test_R2
1,20,30.821456980099356,0.5772220416229817,32.93330296064477,0.16763157332967615
1,19,30.8214569732118,0.5772220417281387,32.93330296064477,0.16763157332967615
1,18,30.809909634096414,0.5775294433336263,32.937811719658406,0.16740364565712806
1,17,30.811000831242286,0.5775267787485052,32.9500524633045,0.1667846918308793
1,16,30.802119075424354,0.575609411567506,32.69379185335972,0.17969453248693534
1,15,30.91778785882526,0.5723097043587421,32.6806073461722,0.18035601235563015
1,14,30.902818367370323,0.5723897835164752,32.72951488239015,0.17790093169396637
1,13,30.934617644585217,0.5723662165574128,33.07815783629217,0.16029323922479732
1,12,31.122611317356366,0.5677671839851381,33.23874998894084,0.15212001135505193
1,11,31.14449335495047,0.5671765555510195,33.3420041128553,0.14684405571416892
1,10,31.532930051329345,0.5582039825030406,33.54063942639859,0.1366484059105989
1,9,31.309882525128167,0.5617464410354627,33.421700662467856,0.14276062710655435
1,8,31.391167318090044,0.5592229357879056,33.58496743009546,0.13436485121677166
1,7,31.51774292945695,0.5517659300989117,33.64835231345326,0.1310943428031366
1,6,31.91354272974136,0.5398583176645844,34.27567750918127,0.09839333070426304
1,5,33.53828233089581,0.4914051821368541,37.296593004031045,-0.06753799807318872
2,20,30.170584030903832,0.5910142340584901,37.68633073314526,0.3902804510303891
2,19,29.979370726158834,0.5961586850146265,37.583555691549,0.39360146980927446
2,18,29.98146016289099,0.5960620171190328,37.56556476860307,0.3941818863158215
2,17,29.900026476397283,0.5979305043968901,37.57474941268405,0.3938856094461659
2,16,30.05746307596305,0.593118458080769,37.641153980585244,0.391741386000132
2,15,29.912681722581134,0.5974485871710041,38.20556769235069,0.37336344811767075
2,14,30.05290738718839,0.5941165835176592,38.32664486523635,0.36938540990878155
2,13,30.088821716370205,0.5931857286830825,38.305790943533495,0.3700714709816121
2,12,30.06392766626118,0.5937417865765051,38.314833219236526,0.36977404024983007
2,11,30.292205733684938,0.5860941112116419,38.621029229001195,0.35966078979223315
2,10,30.36817665371516,0.5843217423868701,38.77909808994661,0.35440847909960704
2,9,30.367961092993674,0.5848427396153599,38.778313027812445,0.3544346181462539
2,8,30.56243879391201,0.5801592154644787,39.08060352915878,0.34433057327341754
2,7,31.224306183963375,0.5593374380093561,39.7889589308123,0.3203464940009948
2,6,32.03319139799038,0.541938663899518,38.945929417029085,0.3488417396041108
2,5,34.53247785232899,0.46422224866022654,38.773583842672856,0.354592067597191
3,20,32.41195394987743,0.5160795575743162,44.63560334374183,0.355694995438542
3,19,32.39963270166825,0.516562646280488,44.65844925807034,0.35503527526691814
3,18,32.2819770982032,0.5197743001621078,44.64547984961705,0.35540983356286093
3,17,32.31698315168926,0.5188428558597465,44.90342270065425,0.34793997378960184
3,16,32.30724209493941,0.5191437781929225,44.948484196763836,0.3466306061875576
3,15,32.51148773146268,0.5121905254705739,45.14041913940155,0.3410387752435132
3,14,32.51251149703941,0.5117502146083348,45.38852705622637,0.3337750940776719
3,13,32.622273750750196,0.5096507226326857,45.634431956131934,0.32653662342758727
3,12,32.61955541630338,0.5097496215381773,45.70236268182638,0.3245301163028387
3,11,32.64739357077606,0.5083713119899069,45.867616178000944,0.319636471361605
3,10,32.79272163053071,0.5039780833278265,46.11725443614651,0.31221044936995446
3,9,33.02618871979725,0.49742506214437643,46.75421392679237,0.2930801039998856
3,8,33.13564557743045,0.49435940207438805,46.84181458592453,0.2904285927104193
3,7,33.33652465128381,0.4886842179665267,47.09765922151398,0.28265622884288966
3,6,33.239306242585904,0.4931517810831467,46.823588543124785,0.29098067050309984
3,5,33.7716581467142,0.47391517363468394,47.79369512526447,0.2612969309262878
4,20,32.1111650499635,0.4874504900225648,27.286141894431147,0.5426539328004251
4,19,32.10140391837727,0.4881555626417951,27.284586159096833,0.5427060830205581
4,18,32.05979884367584,0.4887983424253541,27.602100835209065,0.5320009639165848
4,17,32.07452667271632,0.48813910865313287,27.610058217564003,0.5317310870622796
4,16,32.001552694706525,0.49359782662419543,27.644865834538848,0.5305496625972849
4,15,32.00216409968603,0.49350576115647193,27.64347958108649,0.530596742647389
4,14,31.968294051404655,0.48749750340344705,28.04591975054498,0.516829893956491
4,13,31.91740118956796,0.4878750139866391,27.911984017088574,0.5214337165483917
4,12,32.11260489407735,0.479571557769105,28.282617656817816,0.508639900146721
4,11,32.02609884138313,0.48427640160454216,28.315428750117505,0.5074991702468208
4,10,32.313256879762456,0.48623954535349395,28.20513260336055,0.5113285416466351
4,9,32.43441447543454,0.48157320912573554,28.3682637171632,0.5056594988482748
4,8,32.607472788524504,0.471019727255622,28.66036437922469,0.4954268953069819
4,7,32.658401474027144,0.47139771096585836,29.060189876286373,0.4812506355967121
4,6,33.04200028413875,0.45416446234053753,29.555011494455147,0.4634342497777255
4,5,33.8107535048856,0.41286950548382073,33.31010380794492,0.3184265655902502
5,20,30.791215397732394,0.48640421911652865,32.43997287655373,0.6083198647091791
5,19,30.78583577049357,0.48646030636660226,32.45221696529927,0.6080241387289136
5,18,30.720524452502627,0.49019483086447907,32.50463504261175,0.6067568468904794
5,17,30.72370552575044,0.490126877344997,32.50255471091801,0.606807181251398
5,16,30.74743247161995,0.48926676379185025,32.57247889769848,0.6051135751617407
5,15,30.786572401032107,0.4879277736726997,32.69296506164266,0.6021867885795054
5,14,30.929833474792712,0.4820975316003556,32.802582665893475,0.5995146273049698
5,13,30.77153711348806,0.48695631076825807,32.999523953257004,0.5946912953607394
5,12,30.886884690988914,0.48391257285295824,33.18675036150889,0.5900791220096431
5,11,30.850128181031174,0.4882039413705783,33.63787972432296,0.5788587245871456
5,10,30.89047887107863,0.49109776980253306,33.90220035317948,0.572214210731234
5,9,31.01105379144901,0.48830612137377327,33.96095073331255,0.5707302743459274
5,8,31.329027515589054,0.4740441530020066,34.03515756513259,0.56885226163019
5,7,31.52512371845603,0.4691790930470143,34.1174408018816,0.5667650601857905
5,6,32.0808517262632,0.449529975954101,33.529389987808884,0.5815708947302157
5,5,32.59456132860821,0.4433352364283807,35.8715021670916,0.5210725729993892
6,20,33.32125317343541,0.5276922775112238,28.105949984961835,0.6262142194579529
6,19,33.27208934753793,0.5289970544325964,28.119025089162733,0.6258663625213245
6,18,33.27724060561671,0.5286593708737314,27.877333007473254,0.6322703200403621
6,17,33.31658490108062,0.5273112642821495,27.758497414251394,0.6353987565896955
6,16,33.128847265342166,0.5331505770986453,28.177090877944742,0.6243195951559188
6,15,33.358876616888054,0.5265173500674585,27.9676500175909,0.6298837182984764
6,14,33.41670118037928,0.5257743480818455,28.441913495400847,0.6172247398993201
6,13,33.43972717866795,0.5251408963325372,28.32440787420902,0.620381020689558
6,12,33.57972713630154,0.5215550652833197,28.543447181037507,0.614486952688226
6,11,33.70958623867508,0.5153427728395817,27.769033672972817,0.6351219215696751
6,10,33.6249957100208,0.516936912972168,27.39979209453017,0.6447608904263404
6,9,33.911053052243844,0.5076610141014395,28.530312109877094,0.6148416804242282
6,8,33.911054758000134,0.5076609688525802,28.530312109877094,0.6148416804242282
6,7,34.10542880899381,0.5014596091970066,28.440267239485785,0.6172690497028315
6,6,34.263324399901315,0.49799426236207794,29.15754394993012,0.5977203017363067
6,5,34.52066324636192,0.48995179662793636,31.56010639224952,0.5286937976864348
7,20,31.485352871145768,0.5450012086139557,40.41022988065843,0.4898685213684918
7,19,31.486882276761037,0.5449295481147992,40.41624859916434,0.4897165516108969
