Dataset,n_features,CV_RMSE,CV_R2,Test_RMSE,Test_R2
4,15,24.71520715,0.656000039,21.59774051,0.713465236
4,13,24.03139672,0.655446929,22.54862529,0.687679263
12,13,25.06199002,0.655362699,21.43966886,0.828124717
14,16,24.74648187,0.65532497,31.43969449,0.774012711
4,16,24.84321002,0.653566093,21.59774051,0.713465236
4,12,23.95750606,0.653236972,22.50748672,0.688817842
4,17,24.68983713,0.653048151,22.30447822,0.694406003
13,15,25.3430108,0.652835292,22.49957638,0.735093199
9,10,24.76044766,0.652640026,29.19814432,0.673818429
17,9,27.09528447,0.651746186,20.08164516,0.646450609
10,18,23.97472396,0.651705038,28.43064846,0.700439276
13,10,24.73648756,0.650937234,22.77536514,0.728559202
8,16,24.56185119,0.65072436,18.10949372,0.867855385
19,20,24.88094121,0.650239376,25.24464187,0.720719357
1,9,24.74872244,0.649949267,22.36212218,0.616229974
14,19,25.07874609,0.649339096,31.63122367,0.771250915
14,12,24.89222091,0.649039646,31.83641223,0.768273545
12,11,25.8579851,0.646478547,22.10411605,0.817306295
16,13,28.30929257,0.646362789,15.92718101,0.871065196
12,14,25.56722584,0.644822155,21.22215432,0.831594521
3,20,23.88717228,0.644105711,31.10461469,0.687119615
1,11,25.54365741,0.642556021,22.9580664,0.595502693
9,11,24.79208999,0.642240351,29.4034298,0.669215689
15,11,23.64528795,0.641571251,31.86273302,0.551016966
19,15,25.08571642,0.639721815,26.85475109,0.683958095
6,18,23.76425908,0.637798706,26.91684763,0.657173306
1,15,25.37003227,0.635451599,21.93626334,0.630707641
20,17,22.6293557,0.635173533,21.87787569,0.655824212
6,19,23.76870318,0.634968346,26.40969156,0.669970398
1,12,25.72881678,0.634758553,23.26450491,0.584632369
9,18,24.35064781,0.63219809,30.10954059,0.653137638
1,16,25.4841782,0.631214335,22.05308562,0.626763811
19,17,24.94341792,0.631154761,25.80360106,0.708214944
1,17,25.47684833,0.63056014,22.11446945,0.624683145
1,18,25.48719094,0.629417618,22.22460023,0.620935656
19,18,24.91913568,0.628740505,25.18837193,0.721962994
20,18,23.00663026,0.626528068,22.23969067,0.644346162
11,20,24.50846151,0.625732452,21.13347113,0.873047353
20,16,22.91664695,0.623946815,21.85234874,0.656626907
15,10,24.01283992,0.623825998,32.61359603,0.529606561
9,14,24.696733,0.623822028,28.34084747,0.692691492
1,14,25.4652549,0.623662122,23.13822672,0.589129308
9,17,24.71883046,0.62234527,30.42687405,0.645787737
15,12,24.05569014,0.622236221,32.09324436,0.544497121
9,16,24.70239072,0.622190817,30.44858288,0.645282113
9,15,24.78926343,0.621293921,30.25965632,0.649670345
6,20,23.60054312,0.621185485,26.69424266,0.66282028
15,13,23.97503149,0.619412287,31.99571453,0.547261417
20,15,23.16782579,0.618355577,21.84427969,0.656880444
18,20,24.2195254,0.618058412,29.38401821,0.751482107
19,16,25.65350998,0.617612558,26.65584008,0.688622551
15,14,24.60208648,0.614762825,31.99924495,0.547161501
19,12,25.55482426,0.613173263,26.93015104,0.682180905
15,15,24.5826864,0.612097459,31.82152562,0.552177536
6,15,23.64487752,0.611838938,22.75913136,0.754903222
19,14,25.84727935,0.611338716,26.89000225,0.683127839
16,9,29.62190863,0.611227899,25.70409463,0.664187425
19,13,25.63978207,0.610123426,26.80302457,0.685174416
9,19,25.09707998,0.609967524,26.18207261,0.737724958
15,17,24.66823755,0.609549756,31.33365672,0.565803775
10,8,25.81070371,0.608287066,36.73559268,0.499867079
9,20,25.17218643,0.607805593,25.53933206,0.750444016
1,13,25.94224863,0.606493935,23.43845381,0.578397733
20,20,23.89098037,0.60611508,22.04246943,0.650626059
15,16,24.59462591,0.605357312,31.67265694,0.556357776
2,13,25.14653334,0.604908119,22.76778071,0.77746219
6,16,23.65094258,0.60438449,22.02624422,0.770434227
2,11,25.17904154,0.6039012,22.7694239,0.777430067
20,14,23.92348611,0.603830545,22.32981122,0.641457933
16,11,30.13664336,0.603807477,25.85390546,0.660261594
16,12,30.15099324,0.603291819,25.95240273,0.657668017
15,9,24.71005515,0.601651755,31.97844631,0.547749975
16,8,29.90311042,0.601552301,27.98463611,0.60195547
16,7,29.95399451,0.600941487,28.37262341,0.590841743
16,10,30.33107445,0.598659888,25.75976756,0.662731165
6,12,24.25915157,0.597688236,21.91604645,0.772725525
11,18,25.1107525,0.597298062,20.08203938,0.885365401
20,19,23.93071936,0.595930034,21.86297418,0.656292904
2,12,25.37624989,0.594504133,22.76778071,0.77746219
4,10,25.53795686,0.594143008,21.97227798,0.703441175
11,17,25.41792681,0.591908334,19.32315055,0.89386565
18,19,24.45613463,0.591654192,29.89994398,0.742678518
11,13,25.37771022,0.591515152,18.30306617,0.9047757
11,16,25.30350762,0.59101913,19.08494914,0.896466212
11,19,25.30045796,0.590142376,21.94533931,0.863105913
6,14,23.82175482,0.588929485,22.27968604,0.765120902
11,15,25.38023714,0.588109583,19.47145956,0.892230194
6,13,23.78052002,0.583336826,21.8943001,0.773176331
8,8,26.69985145,0.581460382,34.8627293,0.510266718
6,17,24.37724086,0.579249308,21.54505057,0.780355024
5,10,25.68335851,0.573784779,26.94784119,0.729717119
7,9,29.04295435,0.573652986,30.68780947,0.705807728
20,10,24.79099265,0.571932024,24.85143607,0.555907954
11,14,25.80251318,0.571641171,18.82306115,0.899288145
18,17,24.97357909,0.570332687,30.84238774,0.726201364
18,18,25.05242543,0.568864988,30.60861984,0.730336114
3,11,27.35051576,0.567828651,34.16795064,0.622456891
2,10,26.52512209,0.563945062,24.01673783,0.752377306
10,7,27.22321289,0.558959613,38.27039999,0.45720312
20,13,24.4407288,0.556836328,22.00423723,0.651836972
7,8,30.64250529,0.556822442,28.86505073,0.739718002
14,11,27.80750472,0.554542019,32.87401789,0.75292264
14,10,27.7532581,0.553997223,32.93959596,0.751935902
3,10,27.77859002,0.552965688,33.90552453,0.628234041
15,7,28.45955701,0.551893356,34.11784467,0.485213611
10,6,27.58164661,0.551273189,38.4832592,0.451148277
17,8,31.67978233,0.550232018,23.21819903,0.527383832
16,6,31.62775731,0.549933697,29.36772133,0.561638067
1,8,28.88373456,0.54981447,25.98950101,0.481628756
7,7,30.95944878,0.544655639,28.33392654,0.749208387
10,5,29.15701937,0.54028656,34.13305077,0.568220963
17,7,32.22882504,0.538181915,27.01359897,0.360240989
15,8,27.22187671,0.535815889,32.25142769,0.539995829
11,11,26.67513812,0.533948039,18.63728568,0.9012663
18,15,26.55427941,0.532420664,37.21745121,0.601316236
2,8,30.47732323,0.528363574,26.49794522,0.69856977
2,9,30.4193987,0.527913785,26.36213177,0.701651772
15,6,29.8114185,0.527120697,34.51244569,0.47323689
18,14,26.60369199,0.524704434,36.88681359,0.608368536
11,10,27.20316785,0.524574662,18.48871378,0.902834187
8,7,28.37403129,0.522812944,32.17778561,0.582795331
5,9,27.90352895,0.521306914,35.10404976,0.54134617
18,16,26.76283433,0.520778297,36.90820862,0.607914097
11,12,27.36666126,0.519138497,18.07362078,0.90714818
6,11,26.03323274,0.513251632,24.48271694,0.716374378
4,9,27.18443769,0.512854603,19.44994998,0.767620582
18,12,26.07016566,0.5109857,36.43907028,0.617818316
6,9,25.90900634,0.509692853,24.81009384,0.70873852
5,7,29.01368529,0.50353042,29.71348589,0.671392258
13,9,30.32519202,0.503398767,34.00890456,0.394757088
2,7,31.13286398,0.501995383,26.17004428,0.705983757
9,9,29.34581642,0.5016369,30.41854312,0.645981679
6,10,25.98009066,0.500226512,24.44154295,0.717327555
17,5,32.76896729,0.498855071,27.84750166,0.320132952
7,6,32.2120537,0.496317155,32.44248672,0.671203071
14,9,29.74214901,0.495817309,42.00920535,0.596525296
8,6,29.54324714,0.495685364,32.19747919,0.582284496
2,6,31.77917498,0.495071599,26.77167063,0.692310018
11,9,28.11009747,0.489862176,19.02035208,0.89716589
17,6,33.01080518,0.487886122,27.61479399,0.331448095
5,8,30.07980442,0.486890597,36.34472994,0.508352909
6,8,26.48539523,0.485484267,23.48810098,0.738950991
14,8,30.34322284,0.48043046,41.7877479,0.600768031
15,5,31.15471628,0.479816081,34.96023644,0.459478961
16,5,33.78034987,0.47905725,30.59822483,0.52413387
20,9,30.249086,0.47786902,22.35341898,0.640699409
18,11,29.35828743,0.476295487,36.36007773,0.619473506
13,8,31.4718795,0.472702562,32.43273006,0.449558157
13,7,31.54264009,0.469953749,32.56032967,0.445218446
18,13,27.35845029,0.467182104,36.59976968,0.614439976
18,10,29.5842635,0.462520315,36.3722568,0.619218543
5,6,30.16771312,0.461161177,30.84923509,0.645791171
11,8,28.79536215,0.456395403,19.11570346,0.896132266
3,9,30.30603055,0.454585993,39.86160481,0.486147772
4,8,32.26309969,0.449429045,27.69770885,0.528753244
7,5,33.57547753,0.446539572,32.3338747,0.6734009
19,11,31.81489051,0.446084971,25.12882519,0.723276031
18,8,30.32618361,0.445027979,37.234387,0.600953312
19,8,32.24719412,0.444714759,27.26319822,0.674271312
18,7,30.32121139,0.444551189,34.77705075,0.651886559
14,7,31.58269692,0.441782973,43.99110419,0.557557228
1,7,30.60643929,0.440270596,22.49811291,0.611548141
14,6,31.61993052,0.440224602,41.93330845,0.597981873
19,10,31.99159666,0.439984205,25.21880678,0.72129069
19,9,32.16716595,0.439602884,25.49426867,0.715168823
3,8,30.78046083,0.438974075,39.86157857,0.486148449
20,6,31.96118948,0.438735668,21.5299386,0.666684433
18,9,30.24909497,0.436009095,37.19608157,0.60177394
20,7,31.09841577,0.435384135,24.1100618,0.582009259
20,8,31.10265748,0.432739064,24.06784798,0.583471681
6,7,28.62135259,0.430103172,31.24356894,0.538100478
12,7,30.70820388,0.429665167,26.747569,0.732486371
2,5,33.32268227,0.42945132,26.81536893,0.691304739
5,5,30.83000617,0.427370484,37.76696545,0.469121957
13,6,32.86016124,0.427045299,32.38430678,0.45120059
19,6,33.42432876,0.426052466,28.35510634,0.647657551
19,7,33.44927868,0.424273189,31.31097641,0.57036898
4,7,33.27477516,0.417824053,30.66919943,0.422215933
12,8,31.82045203,0.415769028,20.56782684,0.841819081
14,5,32.3246731,0.414685654,43.22279912,0.572876806
11,7,30.62133814,0.413780265,32.5108208,0.699561242
12,9,32.0309351,0.413257996,20.62699847,0.84090763
8,5,32.16499826,0.412312683,32.2257653,0.581550232
20,5,32.90266958,0.40497617,25.36418715,0.537393306
1,6,32.05331562,0.398699969,21.9077226,0.631667971
9,8,32.1295105,0.396253592,33.85800398,0.561396976
3,7,31.5498605,0.393605069,40.22666238,0.476692828
9,7,32.14476138,0.393067188,34.26761735,0.550720362
18,6,31.66802201,0.391998838,36.32480991,0.620211339
20,12,26.99145956,0.391081283,24.3575957,0.57338232
12,6,31.68256585,0.38910501,28.76904493,0.690523149
4,5,33.74047661,0.386912404,28.17907023,0.512231218
1,5,32.70578557,0.38572136,24.41983687,0.542353088
3,6,31.73064881,0.384664221,41.13221132,0.452867135
19,5,34.40361794,0.384262951,29.38062367,0.621710376
20,11,27.2661818,0.383605819,24.08833529,0.582762255
4,6,34.0535133,0.382196027,28.11987914,0.514278216
13,5,34.32629501,0.367001471,32.10643075,0.460578215
9,5,32.76452104,0.365738922,37.4311205,0.463938553
9,6,32.77127746,0.364719662,37.42164495,0.464209922
18,5,32.58060263,0.362897046,36.37737946,0.619111277
12,5,33.74096224,0.353106378,29.6505263,0.671267916
6,6,33.03276504,0.351337438,32.00769767,0.515230698
3,5,32.70028813,0.35007442,41.5739918,0.441051059
6,5,33.05863394,0.348541177,29.162852,0.597573821
11,6,32.63735345,0.346175535,31.56036211,0.716871203
11,5,33.0248822,0.340069016,31.76974355,0.713102009
