Dataset,n_features,CV_RMSE,CV_R2,Test_RMSE,Test_R2
1,20,11.58180992249408,0.6050554548431334,10.76929105129698,0.783163448754169
1,19,10.88798652484746,0.636363286597371,11.247108598798446,0.763495156293536
1,18,11.426146271730463,0.6048614853712874,10.814180606939322,0.7813520049305901
1,17,11.661911696962948,0.5895406694651981,10.668936978367002,0.7871858200035301
1,16,11.834953803989888,0.5655538715623936,11.477866596955227,0.7536908144963497
1,15,11.919877017815283,0.5605865095882022,11.87270504723275,0.7364532772284049
1,14,12.208481371431835,0.5536147930459328,12.383761847103369,0.7132763969647937
1,13,12.36072569042755,0.5301896008688325,12.092027360245018,0.7266264422307811
1,12,11.597016427815392,0.5997738928446845,12.020312738550357,0.7298594394788116
1,11,11.930259429602383,0.5817302992601354,12.505652644571033,0.7076042971969767
1,10,12.053675202950377,0.5752788308028156,12.50179875447001,0.7077844856770554
1,9,11.865728225683672,0.5656696675726668,12.830482223729653,0.6922172886804293
1,8,12.117731312569315,0.5564268709399203,12.922193168798941,0.6878015660577008
1,7,12.178082018303385,0.5537919841889438,10.59128975950653,0.7902722189308997
1,6,12.150510562331736,0.5519274181918294,10.88780105710463,0.778364861175101
1,5,12.723402459491776,0.5087136858247312,11.002835583108027,0.7736567700277179
2,20,11.170412725515448,0.5908676783289508,11.604637233177222,0.623146195972683
2,19,11.431152040799613,0.5896751543724814,11.438695333453984,0.633846869431382
2,18,11.277639724990951,0.5676729391383767,12.390456621652751,0.5703801005022152
2,17,11.281934606541931,0.5708983768742177,11.710892196953703,0.6162134661570533
2,16,11.074317232205555,0.5901365517219394,11.812487659796282,0.6095256580897759
2,15,10.99790315529479,0.5812106766928773,12.419622298027848,0.5683551707371519
2,14,11.791366180594768,0.5233689496375428,11.76863123466901,0.6124197172324602
2,13,11.048322796059406,0.6023954554848057,11.956711036454552,0.5999325361157117
2,12,11.741123820752993,0.518308984110535,11.873272830314274,0.6054966815483884
2,11,11.624273680088244,0.5097327117579397,12.630025771531644,0.5536061121787501
2,10,11.441653435784751,0.5319841678842017,12.713572206521254,0.5476808719925472
2,9,11.914663555214247,0.4832797593815748,13.082589481152596,0.5210422623733271
2,8,11.890688244977804,0.47716090055530175,13.241353998735923,0.509346887045427
2,7,11.589801332273481,0.508029470662348,13.05176496545318,0.5232965940045449
2,6,12.081716318831376,0.4572515562127327,12.763519567322508,0.5441198704424861
2,5,12.798203579442964,0.45340045775170523,11.75051906068013,0.6136117878262193
3,20,10.86963197073012,0.6570863150676344,11.469022716394218,0.6616853277237097
3,19,10.941801480255284,0.6275568213806155,11.43501814854334,0.6636884957379807
3,18,11.295304575706558,0.6109575419871403,11.620178434025759,0.6527089422574996
3,17,10.72569867716162,0.6578722085517612,12.01989822633651,0.6284052341403634
3,16,11.401591520870934,0.6437005868273604,12.926851757568098,0.570212733804749
3,15,11.300608867269627,0.6183768783427253,12.262660703370127,0.6132436696110481
3,14,11.343758791336505,0.636936927524,13.037511079462217,0.5628229168475578
3,13,11.269221041367022,0.6345509765219881,12.689622042550031,0.5858426425202694
3,12,11.107318462097036,0.6477172266621676,13.379679937727456,0.5395744068393868
3,11,11.441538233195331,0.6026317907213594,12.969178526995634,0.5673935958812643
3,10,11.605705069163431,0.6002313864941368,12.907227822244725,0.5715166422674787
3,9,11.776115747558539,0.6021954958051265,12.895056409399961,0.5723243740201542
3,8,11.928387315306843,0.5743119677135962,13.04970273320568,0.5620049073905843
3,7,11.840596953433295,0.5918054838714528,12.886150193759933,0.5729149345976139
3,6,12.241219392448475,0.5602179916418475,14.123172146105716,0.48698210711360534
3,5,11.680365028832266,0.5976636598538008,14.167731187925076,0.48373982600935395
4,20,11.030059588401233,0.520058581665924,12.854401068335639,0.7087624543012196
4,19,11.13892019089418,0.5431942417786522,12.893874380794891,0.7069710426724398
4,18,11.244849967311001,0.5278962405296994,13.955071705344814,0.6567521584231559
4,17,11.34590036541944,0.49150517388684645,12.892584815991036,0.7070296535945149
4,16,11.157287075251137,0.523963442774364,13.068670129759285,0.6989722987955289
4,15,11.204852994094148,0.5037245571638284,13.44554830303284,0.6813596982143226
4,14,11.304663348288013,0.500816239058335,12.939017165307982,0.7049156015796797
4,13,11.705898533151267,0.4567335352282883,13.238801282360201,0.6910835773418857
4,12,11.462322791000798,0.5075813514458333,12.953340966867147,0.7042619089756794
4,11,11.660523947027846,0.46787608486191773,13.223802130873757,0.6917831662735923
4,10,11.680332850297578,0.49240277850095204,13.6619762214499,0.6710190726614682
4,9,11.877741896416486,0.4260297403800407,13.010098240232574,0.7016645772879426
4,8,11.535718104327426,0.47393770889926873,13.183515406954102,0.6936582899189897
4,7,11.390472048625181,0.4581349960688265,13.313696846627701,0.6875784390745612
4,6,11.549866170926505,0.4816149297580636,12.99667576340771,0.7022798431468138
4,5,12.1576386509348,0.4264144886124123,13.765183997360774,0.6660298035104093
5,20,11.394828227430743,0.5734126565864299,13.33650901671697,0.6272711167210567
5,19,11.231382860120736,0.5805087620479333,13.722534688929214,0.605381540472407
5,18,11.138451326888735,0.5762838680478848,12.958760105484002,0.6480867469087181
5,17,11.189437489315608,0.5842976912949209,13.809303997701187,0.6003753187959873
5,16,11.532238723513933,0.5691773872063934,12.904166192841283,0.6510456490694267
5,15,11.331810618373744,0.5706758352571433,14.056939443066986,0.5859142644994579
5,14,11.784763450890157,0.5396232732562041,13.781688226033658,0.6019720551905334
5,13,11.870228369191477,0.5360986660700953,13.898205054447876,0.5952133766892822
5,12,11.843596482425191,0.5308788746297324,13.579724038873298,0.613552402859304
5,11,12.055698670215827,0.5097223309948153,13.566701054141452,0.6142932556125962
